user_id,first_name,last_name,gender,city,major,degree_type,gpa,skill_name,skill_level
U4239,Huy,Nguyen,Female,Hanoi,Computer Science,Bachelor,2.33,"R, Data Structures, Java","L3, L4, L2"
U4240,Hoa,Bui,Female,Ho Chi Minh,Marketing,Master,2.71,Social Media,L2
U4241,Nhi,Vo,Male,Ho Chi Minh,Marketing,Master,3.89,"Marketing Strategy, Power BI","L4, L3"
U4242,Anh,Hoang,Female,Hanoi,Information Systems,Bachelor,3.5,"SQL, Data Visualization, Power BI, Excel, Python","L2, L4, L2, L1, L3"
U4243,Minh,Do,Female,Da Nang,Information Systems,Master,3.09,"Python, Data Visualization, Power BI, SQL","L1, L3, L2, L4"
U4244,Tuan,Tran,Female,Hanoi,Finance,Master,2.5,"Accounting, Power BI, SQL","L2, L1, L4"
U4245,Khanh,Phan,Female,Hanoi,Business Administration,Bachelor,2.76,Communication,L4
U4246,Huy,Bui,Male,Hanoi,Marketing,Master,2.31,"Marketing Strategy, Power BI, Communication, Excel, Social Media","L4, L1, L2, L1, L4"
U4247,Tuan,Phan,Male,Hanoi,Information Systems,Master,2.71,"Python, Power BI, Data Visualization, SQL","L4, L4, L2, L3"
U4248,Huy,Do,Female,Ho Chi Minh,Business Administration,Bachelor,2.3,"Excel, Negotiation, Leadership","L1, L2, L3"
U4249,Minh,Nguyen,Female,Hanoi,Computer Science,Bachelor,3.59,"Data Structures, Java, Python, Machine Learning","L4, L2, L4, L3"
U4250,Linh,Dang,Male,Da Nang,Business Administration,Master,2.16,"Negotiation, Excel, Communication, Leadership, Project Management","L1, L2, L1, L4, L4"
U4251,Hoa,Bui,Male,Hanoi,Marketing,Bachelor,2.38,Communication,L2
U4252,Trang,Le,Female,Ho Chi Minh,Finance,Bachelor,3.38,"Excel, SQL, Power BI, Accounting, Data Analysis","L4, L3, L3, L1, L3"
U4253,Nhi,Pham,Male,Da Nang,Marketing,Bachelor,3.81,"Communication, Power BI, Marketing Strategy","L3, L4, L4"
U4254,Tuan,Le,Male,Hanoi,Information Systems,Master,3.93,"Data Visualization, Excel, Python, SQL, Power BI","L1, L2, L4, L1, L3"
U4255,Hoa,Dang,Male,Da Nang,Information Systems,Bachelor,3.67,"Data Visualization, Python, SQL","L3, L3, L3"
U4256,Nhi,Do,Male,Ho Chi Minh,Business Administration,Master,2.42,"Project Management, Negotiation, Excel","L2, L4, L4"
U4257,Linh,Le,Female,Da Nang,Marketing,Master,2.57,"Power BI, Communication, Social Media, Marketing Strategy, Excel","L1, L4, L1, L2, L2"
U4258,Trang,Vo,Male,Hanoi,Information Systems,Bachelor,3.74,"Power BI, Excel, SQL, Data Visualization","L3, L2, L3, L3"
U4259,Nhi,Bui,Female,Ho Chi Minh,Computer Science,Master,3.78,"R, Machine Learning, Java, Python, Data Structures","L3, L2, L4, L1, L1"
U4260,Nhi,Vo,Female,Ho Chi Minh,Computer Science,Bachelor,3.28,"Java, Data Structures, Python, Machine Learning","L2, L3, L4, L1"
U4261,Tuan,Tran,Male,Da Nang,Finance,Bachelor,2.63,"Accounting, Excel, Power BI, SQL, Data Analysis","L1, L4, L1, L1, L3"
U4262,Phuc,Dang,Female,Ho Chi Minh,Business Administration,Bachelor,2.45,"Leadership, Excel, Project Management, Communication, Negotiation","L3, L4, L4, L4, L2"
U4263,Trang,Tran,Female,Hanoi,Information Systems,Bachelor,3.7,"Python, Data Visualization, Power BI, SQL, Excel","L3, L2, L3, L2, L4"
U4264,Hoa,Tran,Male,Ho Chi Minh,Finance,Bachelor,2.41,"Power BI, Excel","L3, L4"
U4265,Linh,Tran,Male,Ho Chi Minh,Computer Science,Master,3.32,"Data Structures, Python, Machine Learning","L2, L2, L2"
U4266,Trang,Nguyen,Male,Hanoi,Finance,Master,3.94,"SQL, Data Analysis","L4, L3"
U4267,Minh,Nguyen,Female,Hanoi,Finance,Bachelor,3.41,"Accounting, Power BI, Excel","L1, L4, L1"
U4268,Phuc,Dang,Female,Hanoi,Information Systems,Master,2.52,Excel,L2
U4269,Minh,Hoang,Female,Da Nang,Information Systems,Master,2.57,"Excel, Python, Power BI","L1, L3, L4"
U4270,Linh,Le,Female,Hanoi,Information Systems,Master,2.19,"Excel, Python","L4, L3"
U4271,Tuan,Nguyen,Male,Ho Chi Minh,Business Administration,Master,3.37,"Communication, Excel, Leadership, Project Management","L4, L3, L3, L4"
U4272,Tuan,Phan,Female,Hanoi,Finance,Bachelor,3.04,"Accounting, Data Analysis, Excel","L3, L4, L1"
U4273,Linh,Vo,Male,Hanoi,Finance,Bachelor,2.41,"Accounting, Data Analysis, Excel, Power BI","L4, L3, L3, L4"
U4274,Huy,Nguyen,Male,Hanoi,Business Administration,Bachelor,2.46,"Excel, Negotiation, Communication, Leadership, Project Management","L4, L4, L4, L4, L1"
U4275,Linh,Do,Male,Hanoi,Computer Science,Master,2.02,"Java, R, Data Structures","L3, L2, L1"
U4276,Phuc,Tran,Male,Hanoi,Marketing,Master,3.96,"Excel, Communication, Social Media","L4, L2, L2"
U4277,Anh,Nguyen,Female,Ho Chi Minh,Computer Science,Bachelor,3.66,"Machine Learning, Java, Python","L4, L3, L4"
U4278,Tuan,Dang,Male,Ho Chi Minh,Business Administration,Bachelor,2.79,"Excel, Negotiation, Communication","L4, L3, L3"
U4279,Khanh,Vo,Female,Hanoi,Finance,Master,3.89,"Data Analysis, Accounting","L2, L3"
U4280,Phuc,Vo,Male,Ho Chi Minh,Finance,Bachelor,3.35,"Accounting, Excel, SQL","L4, L4, L1"
U4281,Phuc,Hoang,Male,Hanoi,Information Systems,Master,3.5,"Excel, SQL, Python, Power BI","L3, L3, L3, L3"
U4282,Phuc,Pham,Male,Ho Chi Minh,Information Systems,Bachelor,3.36,"SQL, Excel, Power BI, Data Visualization","L2, L2, L2, L4"
U4283,Nhi,Pham,Female,Hanoi,Finance,Bachelor,3.51,"Power BI, SQL, Data Analysis, Accounting","L2, L1, L1, L4"
U4284,Phuc,Le,Male,Da Nang,Finance,Master,2.34,"Data Analysis, Excel","L2, L3"
U4285,Tuan,Phan,Male,Da Nang,Information Systems,Bachelor,3.12,"Excel, Data Visualization, Python, SQL, Power BI","L4, L2, L3, L3, L4"
U4286,Anh,Bui,Male,Ho Chi Minh,Information Systems,Bachelor,3.7,"SQL, Data Visualization","L3, L2"
U4287,Anh,Dang,Male,Ho Chi Minh,Computer Science,Bachelor,2.04,"Data Structures, Java, Machine Learning, R, Python","L2, L4, L2, L2, L2"
U4288,Phuc,Do,Female,Ho Chi Minh,Finance,Bachelor,2.25,"Accounting, SQL, Excel, Power BI, Data Analysis","L3, L2, L3, L3, L4"
U4289,Minh,Nguyen,Female,Hanoi,Finance,Bachelor,2.49,Accounting,L3
U4290,Tuan,Dang,Male,Hanoi,Business Administration,Bachelor,2.59,Communication,L3
U4291,Tuan,Phan,Male,Da Nang,Computer Science,Master,2.37,"Machine Learning, Java","L4, L3"
U4292,Trang,Pham,Female,Hanoi,Marketing,Master,3.25,"Communication, Social Media, Power BI, Excel, Marketing Strategy","L4, L2, L4, L2, L2"
U4293,Hoa,Dang,Female,Da Nang,Marketing,Master,2.59,Excel,L3
U4294,Huy,Nguyen,Female,Hanoi,Marketing,Master,2.32,"Power BI, Social Media, Communication, Excel","L2, L4, L3, L4"
U4295,Huy,Hoang,Male,Da Nang,Information Systems,Master,3.81,"Power BI, Python, Data Visualization, Excel, SQL","L2, L2, L3, L3, L1"
U4296,Minh,Le,Female,Ho Chi Minh,Marketing,Bachelor,3.39,Marketing Strategy,L2
U4297,Huy,Hoang,Male,Hanoi,Business Administration,Bachelor,2.49,"Project Management, Communication, Negotiation","L3, L3, L4"
U4298,Trang,Pham,Female,Hanoi,Information Systems,Master,2.72,"Data Visualization, Python","L1, L3"
U4299,Linh,Tran,Female,Hanoi,Information Systems,Bachelor,3.48,"Python, Excel, Power BI","L2, L4, L4"
U4300,Huy,Pham,Male,Hanoi,Marketing,Bachelor,3.58,"Marketing Strategy, Social Media, Power BI, Communication, Excel","L2, L3, L3, L2, L2"
U4301,Tuan,Le,Female,Hanoi,Information Systems,Bachelor,2.35,"Data Visualization, Excel, SQL","L2, L3, L3"
U4302,Linh,Nguyen,Male,Ho Chi Minh,Computer Science,Bachelor,3.87,"Machine Learning, Python","L3, L1"
U4303,Huy,Phan,Female,Ho Chi Minh,Computer Science,Bachelor,3.57,"Python, Machine Learning","L4, L3"
U4304,Tuan,Bui,Male,Da Nang,Marketing,Master,3.71,"Power BI, Marketing Strategy","L1, L2"
U4305,Tuan,Hoang,Female,Da Nang,Business Administration,Master,2.29,"Excel, Communication, Leadership, Negotiation, Project Management","L4, L1, L3, L1, L3"
U4306,Phuc,Pham,Female,Da Nang,Information Systems,Bachelor,2.29,"Power BI, SQL, Excel, Python","L4, L3, L2, L3"
U4307,Anh,Phan,Male,Ho Chi Minh,Finance,Master,2.61,"Power BI, SQL, Excel, Accounting","L4, L2, L3, L3"
U4308,Minh,Hoang,Male,Ho Chi Minh,Marketing,Master,2.13,"Marketing Strategy, Excel, Power BI","L1, L4, L1"
U4309,Trang,Pham,Male,Hanoi,Information Systems,Master,2.18,SQL,L2
U4310,Nhi,Le,Male,Hanoi,Marketing,Master,2.29,"Communication, Excel, Social Media, Power BI, Marketing Strategy","L1, L1, L3, L1, L1"
U4311,Hoa,Hoang,Female,Ho Chi Minh,Marketing,Bachelor,3.42,"Power BI, Communication, Excel","L4, L4, L1"
U4312,Huy,Pham,Female,Ho Chi Minh,Business Administration,Master,2.06,"Excel, Communication, Negotiation, Project Management, Leadership","L4, L4, L4, L1, L4"
U4313,Huy,Nguyen,Female,Da Nang,Finance,Bachelor,2.17,"Excel, Power BI","L3, L4"
U4314,Linh,Le,Female,Hanoi,Information Systems,Master,3.89,"Python, Power BI, Data Visualization, Excel, SQL","L2, L1, L3, L3, L1"
U4315,Linh,Phan,Female,Ho Chi Minh,Marketing,Master,2.17,"Marketing Strategy, Excel, Social Media","L2, L4, L2"
U4316,Hoa,Phan,Female,Hanoi,Marketing,Bachelor,3.07,"Marketing Strategy, Power BI, Excel","L3, L2, L2"
U4317,Huy,Bui,Male,Ho Chi Minh,Information Systems,Bachelor,3.29,"Data Visualization, Excel, Power BI, Python, SQL","L3, L2, L3, L3, L2"
U4318,Khanh,Dang,Female,Hanoi,Marketing,Master,3.92,"Marketing Strategy, Power BI, Excel","L4, L4, L4"
U4319,Trang,Tran,Female,Da Nang,Marketing,Master,3.8,"Excel, Power BI, Social Media, Communication, Marketing Strategy","L3, L3, L3, L3, L2"
U4320,Huy,Nguyen,Male,Ho Chi Minh,Marketing,Bachelor,2.88,"Communication, Excel, Social Media, Power BI","L3, L1, L3, L3"
U4321,Anh,Le,Female,Ho Chi Minh,Computer Science,Master,3.88,Data Structures,L3
U4322,Hoa,Hoang,Female,Ho Chi Minh,Computer Science,Bachelor,2.86,"Machine Learning, Java, Python, R","L4, L2, L1, L3"
U4323,Khanh,Phan,Female,Hanoi,Finance,Bachelor,3.34,"Data Analysis, Accounting, Power BI, Excel, SQL","L4, L1, L1, L4, L2"
U4324,Trang,Nguyen,Male,Ho Chi Minh,Business Administration,Bachelor,2.52,Excel,L1
U4325,Huy,Le,Male,Ho Chi Minh,Information Systems,Master,3.27,"Data Visualization, Excel","L1, L4"
U4326,Nhi,Le,Female,Ho Chi Minh,Business Administration,Bachelor,3.08,Leadership,L1
U4327,Phuc,Hoang,Male,Hanoi,Business Administration,Bachelor,3.21,"Communication, Project Management","L1, L4"
U4328,Anh,Le,Female,Ho Chi Minh,Computer Science,Master,3.37,"Data Structures, Python, Machine Learning","L1, L3, L1"
U4329,Nhi,Do,Female,Da Nang,Finance,Bachelor,2.35,"Power BI, Excel, Data Analysis, Accounting, SQL","L1, L2, L4, L4, L3"
U4330,Linh,Nguyen,Female,Da Nang,Business Administration,Master,2.6,"Negotiation, Project Management, Excel, Leadership","L1, L1, L4, L1"
U4331,Linh,Pham,Male,Hanoi,Business Administration,Master,3.47,"Leadership, Project Management, Excel","L2, L4, L2"
U4332,Huy,Phan,Female,Hanoi,Marketing,Bachelor,2.33,"Excel, Social Media, Communication, Power BI","L3, L4, L4, L1"
U4333,Linh,Phan,Female,Hanoi,Information Systems,Master,2.69,"Power BI, Python, SQL","L1, L4, L3"
U4334,Anh,Pham,Female,Ho Chi Minh,Finance,Master,3.33,"Power BI, Accounting, Data Analysis, SQL","L4, L1, L4, L1"
U4335,Trang,Nguyen,Female,Da Nang,Information Systems,Master,3.88,"SQL, Power BI, Data Visualization","L2, L3, L1"
U4336,Tuan,Tran,Female,Da Nang,Computer Science,Bachelor,2.15,Python,L3
U4337,Minh,Nguyen,Male,Hanoi,Business Administration,Bachelor,3.03,"Project Management, Communication, Excel","L4, L4, L3"
U4338,Hoa,Vo,Female,Ho Chi Minh,Business Administration,Bachelor,2.16,"Leadership, Communication, Project Management, Excel","L3, L4, L2, L4"
U4339,Trang,Le,Male,Hanoi,Information Systems,Master,2.76,"SQL, Power BI, Python, Data Visualization","L3, L1, L1, L4"
U4340,Tuan,Dang,Female,Ho Chi Minh,Computer Science,Bachelor,2.35,"Java, R, Python","L3, L2, L4"
U4341,Khanh,Hoang,Male,Da Nang,Marketing,Bachelor,3.3,Communication,L1
U4342,Anh,Do,Female,Hanoi,Marketing,Master,3.52,"Power BI, Communication, Excel, Social Media","L2, L4, L3, L1"
U4343,Nhi,Dang,Female,Hanoi,Business Administration,Bachelor,2.49,"Excel, Leadership, Project Management, Communication","L4, L2, L4, L3"
U4344,Tuan,Pham,Male,Ho Chi Minh,Business Administration,Master,3.43,Excel,L3
U4345,Anh,Hoang,Male,Hanoi,Finance,Bachelor,2.89,Accounting,L2
U4346,Phuc,Hoang,Female,Da Nang,Information Systems,Master,2.57,"SQL, Python","L4, L3"
U4347,Nhi,Hoang,Male,Hanoi,Business Administration,Master,3.05,"Excel, Project Management, Negotiation, Communication, Leadership","L2, L2, L3, L2, L4"
U4348,Linh,Phan,Male,Da Nang,Computer Science,Master,2.76,"Data Structures, R, Java","L3, L1, L4"
U4349,Linh,Do,Female,Hanoi,Information Systems,Master,2.46,Data Visualization,L4
U4350,Nhi,Phan,Female,Hanoi,Finance,Bachelor,3.51,"Data Analysis, SQL, Excel","L2, L1, L1"
U4351,Khanh,Le,Female,Ho Chi Minh,Marketing,Master,3.6,"Excel, Social Media, Power BI","L2, L3, L3"
U4352,Khanh,Vo,Female,Da Nang,Finance,Master,3.6,"Power BI, Accounting, Data Analysis, Excel, SQL","L3, L2, L1, L1, L3"
U4353,Khanh,Bui,Female,Ho Chi Minh,Information Systems,Master,2.76,"Power BI, Python, Excel, Data Visualization","L2, L3, L1, L4"
U4354,Tuan,Do,Male,Hanoi,Marketing,Master,2.34,"Power BI, Marketing Strategy, Communication","L3, L2, L3"
U4355,Hoa,Dang,Female,Hanoi,Computer Science,Master,3.68,"Java, Data Structures, Python","L2, L4, L3"
U4356,Tuan,Le,Male,Da Nang,Marketing,Master,2.66,Excel,L1
U4357,Huy,Nguyen,Female,Hanoi,Marketing,Bachelor,3.5,Social Media,L2
U4358,Minh,Pham,Female,Ho Chi Minh,Computer Science,Master,3.63,"Data Structures, Python, Java, Machine Learning, R","L3, L1, L3, L3, L1"
U4359,Nhi,Vo,Male,Da Nang,Business Administration,Bachelor,3.54,"Communication, Project Management","L2, L2"
U4360,Trang,Le,Female,Ho Chi Minh,Business Administration,Master,2.78,"Project Management, Negotiation","L2, L4"
U4361,Minh,Nguyen,Male,Hanoi,Marketing,Master,3.88,"Communication, Marketing Strategy","L1, L2"
U4362,Phuc,Vo,Male,Da Nang,Marketing,Bachelor,3.32,Social Media,L1
U4363,Tuan,Nguyen,Male,Ho Chi Minh,Finance,Master,3.15,"Accounting, SQL, Power BI, Excel, Data Analysis","L3, L3, L1, L2, L4"
U4364,Tuan,Do,Female,Hanoi,Business Administration,Master,3.4,"Negotiation, Project Management","L2, L4"
U4365,Anh,Nguyen,Female,Hanoi,Computer Science,Bachelor,2.09,"Data Structures, Python, Java","L4, L1, L3"
U4366,Minh,Vo,Female,Hanoi,Marketing,Bachelor,2.78,"Excel, Power BI","L1, L4"
U4367,Anh,Nguyen,Female,Ho Chi Minh,Marketing,Bachelor,3.76,"Communication, Marketing Strategy, Power BI","L3, L4, L4"
U4368,Trang,Dang,Female,Hanoi,Finance,Bachelor,2.32,"Power BI, Data Analysis, Accounting","L1, L3, L3"
U4369,Anh,Le,Female,Ho Chi Minh,Finance,Master,2.83,"Excel, Accounting, Power BI","L3, L1, L1"
U4370,Minh,Vo,Male,Hanoi,Finance,Bachelor,2.81,"Accounting, Data Analysis, Power BI","L4, L4, L4"
U4371,Nhi,Dang,Female,Da Nang,Information Systems,Bachelor,2.71,Power BI,L3
U4372,Phuc,Nguyen,Female,Da Nang,Computer Science,Bachelor,3.12,Data Structures,L4
U4373,Tuan,Nguyen,Female,Da Nang,Information Systems,Master,3.99,Data Visualization,L3
U4374,Trang,Hoang,Female,Hanoi,Marketing,Bachelor,2.51,Marketing Strategy,L2
U4375,Tuan,Vo,Male,Hanoi,Finance,Master,3.41,"Excel, Data Analysis","L2, L1"
U4376,Huy,Do,Male,Ho Chi Minh,Finance,Master,3.52,"Excel, SQL, Data Analysis","L2, L1, L4"
U4377,Phuc,Nguyen,Male,Hanoi,Finance,Master,3.17,"SQL, Power BI","L1, L2"
U4378,Hoa,Pham,Male,Ho Chi Minh,Business Administration,Master,2.19,"Negotiation, Communication, Leadership","L3, L2, L4"
U4379,Anh,Phan,Male,Ho Chi Minh,Computer Science,Bachelor,3.14,"Java, R, Python, Data Structures, Machine Learning","L4, L3, L1, L4, L1"
U4380,Linh,Bui,Female,Da Nang,Information Systems,Bachelor,3.91,SQL,L3
U4381,Minh,Phan,Male,Hanoi,Computer Science,Master,2.68,"R, Java","L1, L1"
U4382,Tuan,Do,Male,Hanoi,Finance,Bachelor,3.28,"Data Analysis, Power BI, SQL, Excel","L4, L1, L2, L3"
U4383,Anh,Le,Female,Hanoi,Marketing,Bachelor,3.92,"Marketing Strategy, Social Media","L3, L1"
U4384,Trang,Tran,Female,Hanoi,Business Administration,Bachelor,3.6,"Communication, Excel","L4, L1"
U4385,Tuan,Pham,Male,Ho Chi Minh,Computer Science,Bachelor,3.38,"Data Structures, R","L1, L1"
U4386,Hoa,Tran,Female,Hanoi,Marketing,Master,3.94,"Communication, Power BI, Marketing Strategy, Social Media","L2, L2, L1, L1"
U4387,Phuc,Nguyen,Female,Ho Chi Minh,Finance,Bachelor,2.34,"SQL, Data Analysis, Accounting","L4, L3, L3"
U4388,Phuc,Le,Male,Hanoi,Finance,Bachelor,3.55,"Excel, Data Analysis, Accounting, Power BI","L1, L3, L4, L2"
U4389,Tuan,Dang,Female,Ho Chi Minh,Finance,Master,2.81,"Power BI, Accounting, Data Analysis, SQL, Excel","L1, L4, L1, L3, L3"
U4390,Trang,Nguyen,Male,Da Nang,Finance,Bachelor,2.72,"Accounting, Data Analysis, Power BI","L4, L2, L2"
U4391,Phuc,Tran,Male,Hanoi,Business Administration,Bachelor,3.04,"Negotiation, Communication, Leadership, Excel, Project Management","L2, L2, L1, L3, L3"
U4392,Phuc,Nguyen,Female,Hanoi,Business Administration,Bachelor,2.07,"Excel, Communication","L1, L1"
U4393,Hoa,Bui,Male,Hanoi,Computer Science,Master,2.63,"Python, Java","L4, L1"
U4394,Minh,Hoang,Male,Hanoi,Finance,Bachelor,2.33,"Data Analysis, Accounting, SQL","L3, L4, L4"
U4395,Trang,Bui,Female,Hanoi,Business Administration,Bachelor,2.28,"Excel, Project Management","L1, L3"
U4396,Trang,Le,Female,Da Nang,Marketing,Master,2.67,"Power BI, Social Media, Marketing Strategy, Excel","L1, L2, L1, L4"
U4397,Nhi,Dang,Female,Da Nang,Business Administration,Bachelor,3.6,"Project Management, Excel, Communication","L2, L2, L3"
U4398,Nhi,Bui,Female,Ho Chi Minh,Business Administration,Master,2.4,"Excel, Negotiation","L1, L1"
U4399,Phuc,Vo,Male,Hanoi,Computer Science,Master,3.06,"Machine Learning, Python, R","L3, L3, L3"
U4400,Linh,Dang,Female,Hanoi,Business Administration,Master,3.5,"Excel, Communication, Project Management, Leadership","L2, L3, L4, L4"
U4401,Nhi,Tran,Female,Hanoi,Marketing,Bachelor,2.48,"Social Media, Marketing Strategy, Communication","L3, L4, L2"
U4402,Phuc,Bui,Male,Ho Chi Minh,Finance,Bachelor,3.85,"Data Analysis, SQL, Excel, Power BI, Accounting","L3, L2, L1, L3, L2"
U4403,Khanh,Hoang,Male,Da Nang,Information Systems,Bachelor,3.73,"Power BI, Python, SQL, Excel","L1, L2, L2, L4"
U4404,Huy,Dang,Male,Ho Chi Minh,Computer Science,Bachelor,2.5,Data Structures,L3
U4405,Huy,Nguyen,Male,Ho Chi Minh,Marketing,Bachelor,3.98,"Social Media, Communication","L3, L3"
U4406,Trang,Hoang,Female,Hanoi,Computer Science,Master,3.34,Java,L3
U4407,Linh,Nguyen,Female,Da Nang,Finance,Master,2.57,"Accounting, SQL, Data Analysis","L1, L3, L2"
U4408,Hoa,Bui,Male,Hanoi,Business Administration,Master,3.36,"Communication, Project Management, Leadership","L4, L4, L4"
U4409,Minh,Pham,Male,Ho Chi Minh,Business Administration,Master,3.33,"Project Management, Communication, Excel, Leadership, Negotiation","L3, L2, L2, L4, L2"
U4410,Nhi,Pham,Male,Da Nang,Marketing,Bachelor,3.21,"Power BI, Marketing Strategy, Communication, Excel","L4, L3, L1, L1"
U4411,Khanh,Tran,Male,Hanoi,Finance,Master,3.42,"Excel, Data Analysis, Power BI, Accounting","L4, L4, L2, L2"
U4412,Phuc,Hoang,Female,Hanoi,Information Systems,Master,2.54,"Excel, Power BI","L3, L1"
U4413,Linh,Nguyen,Male,Ho Chi Minh,Information Systems,Bachelor,3.96,"Power BI, Python, Excel","L4, L2, L1"
U4414,Trang,Do,Female,Ho Chi Minh,Business Administration,Master,3.72,"Excel, Negotiation, Communication, Project Management","L1, L4, L3, L4"
U4415,Nhi,Hoang,Male,Ho Chi Minh,Finance,Bachelor,3.49,"Data Analysis, Excel, Accounting, Power BI","L2, L3, L4, L3"
U4416,Linh,Vo,Female,Ho Chi Minh,Finance,Bachelor,2.05,"Power BI, Accounting","L1, L2"
U4417,Nhi,Tran,Female,Hanoi,Marketing,Bachelor,3.18,"Communication, Marketing Strategy, Social Media","L2, L4, L2"
U4418,Minh,Phan,Female,Da Nang,Information Systems,Master,3.41,"SQL, Python, Data Visualization, Excel","L1, L2, L1, L3"
U4419,Minh,Phan,Female,Hanoi,Marketing,Master,3.71,"Excel, Social Media, Marketing Strategy, Power BI, Communication","L1, L1, L2, L1, L2"
U4420,Hoa,Nguyen,Male,Hanoi,Computer Science,Master,3.89,"R, Python, Java, Data Structures","L4, L4, L2, L3"
U4421,Huy,Pham,Female,Hanoi,Finance,Master,3.83,"Data Analysis, SQL, Accounting, Excel, Power BI","L2, L3, L4, L3, L3"
U4422,Anh,Dang,Male,Ho Chi Minh,Information Systems,Master,2.81,"Power BI, Data Visualization, SQL","L4, L1, L1"
U4423,Anh,Vo,Female,Ho Chi Minh,Marketing,Master,3.79,"Social Media, Excel, Communication","L4, L1, L2"
U4424,Nhi,Phan,Female,Hanoi,Business Administration,Bachelor,2,"Excel, Negotiation, Communication","L2, L4, L1"
U4425,Hoa,Nguyen,Male,Hanoi,Computer Science,Bachelor,2.7,"Python, R, Java","L3, L1, L3"
U4426,Anh,Nguyen,Male,Hanoi,Marketing,Master,2.23,"Communication, Marketing Strategy, Excel, Social Media, Power BI","L4, L2, L4, L2, L1"
U4427,Trang,Bui,Female,Ho Chi Minh,Business Administration,Master,3.77,"Project Management, Communication, Negotiation, Leadership, Excel","L1, L2, L1, L3, L4"
U4428,Anh,Pham,Female,Da Nang,Information Systems,Bachelor,3.86,"SQL, Data Visualization, Excel, Python, Power BI","L3, L2, L2, L3, L1"
U4429,Tuan,Hoang,Male,Ho Chi Minh,Information Systems,Bachelor,2.51,"Power BI, Python, SQL","L3, L3, L3"
U4430,Phuc,Dang,Female,Da Nang,Computer Science,Bachelor,2.73,"Machine Learning, Python","L4, L4"
U4431,Hoa,Bui,Male,Ho Chi Minh,Business Administration,Master,3.97,"Negotiation, Leadership, Communication","L2, L2, L4"
U4432,Trang,Phan,Male,Hanoi,Finance,Master,3.13,"Power BI, Data Analysis, Accounting","L3, L3, L4"
U4433,Linh,Dang,Male,Ho Chi Minh,Information Systems,Master,2.99,"SQL, Excel, Power BI, Python, Data Visualization","L4, L1, L3, L4, L1"
U4434,Trang,Tran,Female,Ho Chi Minh,Finance,Bachelor,3,"Excel, SQL, Data Analysis, Accounting","L4, L3, L3, L4"
U4435,Huy,Pham,Female,Hanoi,Finance,Master,3.39,Data Analysis,L2
U4436,Linh,Phan,Male,Ho Chi Minh,Marketing,Master,3.91,Social Media,L3
U4437,Khanh,Nguyen,Male,Hanoi,Marketing,Master,2.73,Power BI,L1
U4438,Phuc,Phan,Male,Hanoi,Information Systems,Master,2.35,"Data Visualization, Power BI","L3, L3"
U4439,Phuc,Do,Male,Ho Chi Minh,Finance,Master,2.37,"SQL, Power BI, Data Analysis, Excel, Accounting","L3, L3, L2, L4, L1"
U4440,Phuc,Le,Female,Ho Chi Minh,Marketing,Master,2.04,"Social Media, Communication, Power BI","L2, L3, L2"
U4441,Phuc,Le,Male,Hanoi,Business Administration,Bachelor,3.11,"Project Management, Leadership, Excel","L3, L4, L2"
U4442,Nhi,Phan,Female,Hanoi,Business Administration,Master,3.86,"Negotiation, Leadership, Communication","L1, L4, L1"
U4443,Phuc,Do,Male,Ho Chi Minh,Business Administration,Bachelor,3.43,"Negotiation, Leadership, Communication, Project Management, Excel","L3, L4, L3, L1, L4"
U4444,Phuc,Phan,Female,Ho Chi Minh,Business Administration,Bachelor,3.99,"Excel, Negotiation, Project Management, Leadership","L2, L1, L3, L2"
U4445,Phuc,Le,Female,Hanoi,Finance,Bachelor,3.82,"Power BI, Excel","L2, L4"
U4446,Hoa,Bui,Female,Hanoi,Business Administration,Master,2.98,"Negotiation, Project Management","L2, L3"
U4447,Nhi,Tran,Female,Hanoi,Finance,Master,2.97,"Power BI, Accounting, Excel, Data Analysis","L3, L1, L2, L4"
U4448,Minh,Le,Female,Ho Chi Minh,Information Systems,Master,3.26,"SQL, Excel, Power BI, Python, Data Visualization","L4, L4, L3, L1, L1"
U4449,Trang,Tran,Male,Hanoi,Information Systems,Master,2.22,"SQL, Excel, Python, Power BI, Data Visualization","L3, L2, L1, L4, L1"
U4450,Trang,Nguyen,Male,Da Nang,Business Administration,Bachelor,3.22,Project Management,L1
U4451,Linh,Tran,Female,Ho Chi Minh,Business Administration,Master,2.93,"Communication, Leadership","L4, L3"
U4452,Hoa,Bui,Male,Hanoi,Business Administration,Bachelor,3.29,"Negotiation, Excel, Leadership, Project Management","L1, L1, L4, L4"
U4453,Tuan,Do,Male,Da Nang,Information Systems,Master,3.13,Data Visualization,L1
U4454,Trang,Tran,Male,Hanoi,Marketing,Master,2.62,Marketing Strategy,L1
U4455,Anh,Dang,Male,Da Nang,Information Systems,Bachelor,3.22,Excel,L3
U4456,Tuan,Hoang,Male,Ho Chi Minh,Business Administration,Bachelor,2.73,"Project Management, Communication, Excel","L4, L3, L3"
U4457,Phuc,Le,Male,Ho Chi Minh,Marketing,Bachelor,2.39,Marketing Strategy,L4
U4458,Phuc,Do,Male,Hanoi,Marketing,Master,3.35,"Excel, Social Media, Communication, Marketing Strategy, Power BI","L2, L1, L1, L2, L2"
U4459,Nhi,Vo,Female,Ho Chi Minh,Computer Science,Bachelor,2.61,"Data Structures, R, Python, Java, Machine Learning","L4, L2, L3, L3, L2"
